,unique_case_id,type_of_crime,location,victim_sex,offender_sex,number_of_victims,number_of_offenders,Homicide,Hate Crime - Disability,Hate Crime - Gender,Hate Crime - Gender Identity,Hate Crime - Religious,Hate Crime - Sexual orientation,Hate Crime - Racial/Ethnicity,Hate Crime - Ethnicity,Verbal Abuse/Verbal Assault,Property Damage,Drug Offenses,General Assault,Sexual Assault,Sexual Harassment,Property Crimes,Domestic Violence,Missing Person,Traffic Incident,Unclassified,timestamp,date
95,000001_1146081,"General Assault, Verbal Abuse",Grunerstraße,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2021-14-11
96,000002_1146075,Homicide,Kurfürstenstraße,Male,Male,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:50:00,2021-14-11
97,000003_1146073,"Property Crime, Homicide",Hussitenstraße,Male,Male,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:50:00,2021-14-11
98,000004_1146039,"Property Damage, General Assault, Possession of a Weapon",Treptow-Köpenick,"Male, Female",Male,Children (7-8 years old),4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:00:00,2021-13-11
99,000005_1146037,"Property Damage, Drug Offenses, Unclassified",Hermannstraße,Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19:00:00,2021-13-11
100,000006_1146036,"General Assault, Property Damage",Alten Hellersdorfer Straße,Male,Male,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:45:00,2021-13-11
101,000007_1146035,"General Assault, Property Crime, Verbal Abuse",Torstraße,Male,Unknown,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:50:00,2021-13-11
102,000008_1146034,"Property Crime, Theft",Kurfürstendamm Ecke Uhlandstraße,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:35:00,2021-13-11
103,000009_1146033,"Property Damage, Arson","Am Juliusturm, Haselhorst, Spandau",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:45:00,2021-13-11
104,000010_1146030,"Property Crime, General Assault","Reußstraße, Hakenfelde, Streitstraße",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:50:00,2021-13-11
105,000011_1146029,"Property Damage, Possession of a Weapon",Bosestraße,Female,Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:00:00,2021-13-11
106,000012_1146028,"Property Crime, General Assault",Brunnenstraße,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:10:00,2021-13-11
107,000013_1145586,"General Assault, Verbal Abuse, Property Damage", Hellersdorf,"Male, Child",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:30:00,2021-12-11
108,000014_1145585,Property Damage,Lily-Braun-Straße,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:45:00,2021-12-11
109,000015_1145583,Property Crime,"Goethestraße, Schlachtensee",Unknown,Female,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:00:00,2021-12-11
110,000016_1145582,Property Damage,Ostseestraße,Unknown,Male,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:00:00,2021-12-11
111,000017_1145475,Property Crime,Friedrichstraße,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:30:00,2021-11-11
112,000018_1145293,"Property Crime, Property Damage",Heinrich-Heine-Straße/Annenstraße,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:55:00,2021-11-11
113,000019_1145096,"Property Damage, Drug Offenses, General Assault",Buschkrugallee / Grenzallee / Karl-Marx-Straße,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:40:00,2021-11-11
114,000020_1145071,"General Assault, Verbal Abuse","Kantstraße, Savignyplatz",Male,"Female, Male",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:00:00,2021-11-11
115,000021_1144866,"Property Crime, Burglary",Uhlandstraße 9,Unknown,Unknown,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-16-06
116,000022_1144568,"Verbal Abuse, Hate Crime - Sexual Orientation","Stuttgarter Platz, Leonhardtstraße",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2021-10-11
117,000023_1144520,"Property Damage, Unclassified","BAB 100, Seestraßenbrücke, Anschlussstelle Beusselstraße, Anschlussstelle Hohenzollerndamm",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22:30:00,2021-10-11
118,000024_1144514,Property Damage,Niederneuendorfer Allee,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:50:00,2021-10-11
119,000025_1144511,"Property Damage, Verbal Abuse","Gielower Straße, Neukölln",Female,Unknown,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:10:00,2021-10-11
120,000026_1144344,Property Crimes,"Waldstraße, Reinickendorf",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,06:00:00,2021-09-11
121,000027_1144137,"Property Damage, Driving Under the Influence","Kranoldplatz, Lichterfelde",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:50:00,2021-09-11
122,000028_1144126,"Property Damage, General Assault","Mahlsdorf, Tizianstraße",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:25:00,2021-09-11
123,000029_1144029,"Driving without a License, Driving Under the Influence, Speeding",Berlinweit,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-09-11
124,000030_1143952,"Property Damage, Arson","Gutschmidtstraße, Neukölln",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:00:00,2021-09-11
125,000031_1143899,"Robbery, General Assault, Property Damage","Ribnitzer Straße,  Wartenberg",Male,Male,1,6-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:25:00,2021-09-11
126,000032_1143840,Property Damage,Grunewaldstraße kurz vor der Kreuzung Schloßstraße,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:30:00,2021-09-11
127,000033_1143713,"Property Damage, Arson",Alexanderplatz,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:15:00,2021-09-11
128,000034_1143477,Property Damage,Fürstenwalder Damm/Ahornweg,Female,Female,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:00:00,2021-08-11
129,000035_1143363,"Property Damage, Drug Offenses",Berlinweit,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-08-11
130,000036_1143359,"General Assault, Property Crime","Badstraße, Gesundbrunnen",Male,Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:50:00,2021-08-11
131,000037_1143357,Property Damage,Scharnweberstraße,Male,Unknown,2,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:00:00,2021-08-11
132,000038_1143355,Property Crime,"Körnerstraße, Steglitz-Zehlendorf",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:00:00,2021-08-11
133,000039_1143281,"Verbal Abuse, General Assault",Adalbertstraße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06:20:00,2021-07-11
134,000040_1143280,"General Assault, Property Damage","Mühlenstraße, Tamara-Danz-Straße",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:15:00,2021-07-11
135,000041_1143279,Robbery,"Wildensteiner Straße, Karlshorst",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:35:00,2021-07-11
136,000042_1143278,"Property Crime, Attempted Burglary","Nürnberger Straße, Augsburger Straße",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:00:00,2021-07-11
137,000043_1143277,"General Assault, Property Damage",Müllerstraße,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:40:00,2021-07-11
138,000044_1143273,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation"," Uhlandstraße,  Kurfürstendamm,  Wittenbergplatz",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:15:00,2021-07-11
139,000045_1143272,Property Damage,"Bismarcksfelder Straße, Biesdorf",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:00:00,2021-07-11
140,000046_1143209,Property Damage,Unter den Linden/Glinkastraße Kreuzung,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:50:00,2021-06-11
141,000047_1143122,Unclassified,Haselhorst,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2021-06-11
142,000048_1143116,"Property Damage, Arson",Zimmerstraße,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:00:00,2021-05-11
143,000001_1175751,Property Damage, Spichernstraße and  Augsburger Straße,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2022-10-02
144,000002_1175622,Property Damage,"Prenzlauer Berg, Mitte, Topsstraße, Eberswalder Straße, Norwegerstraße, Finnländische Straße, Griebenowstraße, Schwedter Straße, Wolliner Straße, Zionskirchstraße, Ruppiner Straße",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:50:00,2022-10-02
145,000001_1178500,"General Assault, Property Crimes",Alt-Hohenschönhausen,Male,Male,2,15-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19:45:00,2022-19-02
146,000002_1178498,General Assault,"Kreutzwaldstraße, Kladow",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:30:00,2022-19-02
147,000001_1235719,"Property Crime, General Assault, Verbal Abuse, Resisting Arrest","Falkenseer Chaussee, Am Kiesteich, Reckeweg, Wolfshorst",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2022-16-08
148,000002_1235706,"Property Damage, General Assault","Wilhelmstraße, Friedrichshain-Kreuzberg",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:35:00,2022-16-08
149,000003_1235705,Property Damage,"Joachimsthaler Straße, Pestalozzistraße",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-12-08
150,000004_1235524,Property Damage,Straße Alt-Moabit,Unknown,Unknown,4,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:25:00,2022-16-08
151,000005_1235523,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation","Großer Tiergarten, Fauler See",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:00:00,2022-16-08
152,000006_1235517,Property Damage,Alt-Biesdorf,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2022-16-08
153,000007_1235242,Homicide,"Rudower Straße, Neukölln",Female,Female,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:45:00,2022-15-08
154,000008_1235182,"Property Damage, Evading Police Control, Urkundenfälschung, Widerstand gegen Vollstreckungsbeamte",Prinzenallee Ecke Soldiner Straße,Male,Male,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:30:00,2022-15-08
155,000009_1234914,"Property Crime, Theft","Martin-Luther-Straße, Wilmersdorf",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:30:00,2022-14-08
156,000010_1234911,"Property Damage, Drug Offenses","Kurfürstendamm, Kleiststraße, Straße An der Urania, Lützowufer, Schöneberger Ufer",Unknown,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:15:00,2022-14-08
157,000011_1234879,"Property Damage, Arson",Straße Alt-Moabit,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:30:00,2022-14-08
158,000012_1234845,Unclassified,"Grunewald, Charlottenburg-Wilmersdorf",Unknown,Unknown,Unknown,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21:00:00,2022-13-08
159,000013_1234844,"Property Damage, Hate Crime - Racial/Ethnicity","Köllnische Straße, Rudower Straße, Niederschöneweide",Unknown,Unknown,79,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:30:00,2022-11-08
160,000014_1234713,Property Crime,"Karl-Marx-Straße, Neckarstraße",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2022-12-08
161,000015_1234672,"Hate Crime - Gender Identity, Verbal Abuse, General Assault",Amsterdamer Straße / Turiner Straße,Female,Male,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:00:00,2022-12-08
162,000016_1234617,"General Assault, Verbal Abuse",Rudi-Dutschke-Straße,Male,Male,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:10:00,2022-12-08
163,000017_1234614,"Property Damage, Homicide",Gervinusstraße,Female,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:00:00,2022-12-08
164,000018_1234501,"General Assault, Homicide","Senftenberger Ring, Märkisches Viertel, Reinickendorf",Male,Male,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09:10:00,2022-11-08
165,000019_1234314,Property Crime,Brunnenplatz,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:25:00,2022-11-08
166,000020_1234312,"General Assault, Property Damage",Kreuzungsbereich der Prinz-Eugen-Straße/Schulstraße,Male,Male,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:40:00,2022-11-08
167,000021_1234237,Property Damage,"Plonzstraße, Lichtenberg",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-11-08
168,000022_1234011,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation",Frankfurter Allee,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:40:00,2022-10-08
169,000023_1233961,"General Assault, Property Damage","Syringenplatz, Prenzlauer Berg",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:00:00,2022-10-08
170,000024_1233919,Property Damage,Treseburger Straße,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:00:00,2022-10-08
171,000025_1233794,"Property Damage, Arson","Aronsstraße, Neukölln",Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:15:00,2022-09-08
172,000026_1233674,Property Crime,"Skalitzer Straße, Görlitzer Park",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2022-09-08
173,000027_1233610,Property Damage,"Altenbraker Straße, Emser Straße",Unknown,Unknown,"4 (3 bikes, 1 Vespa)",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:45:00,2022-09-08
174,000028_1233603,"Property Damage, Drug Offenses",Beusselstraße,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:00:00,2022-09-08
175,000029_1233600,Property Damage,"Cranachstraße, Tempelhof-Schöneberg",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:00:00,2022-09-08
176,000030_1233599,"Property Damage, Arson","Pablo-Picasso-Straße, Neu-Hohenschönhausen, Lichtenberg",Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09:00:00,2022-09-08
177,000001_1140107,"Property Damage, Unclassified","Kniprodestraße, Reichweindamm in Charlottenburg-Nord",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15:00:00,2021-28-01
178,000002_1140067,"General Assault, Property Damage",Karl-Marx-Platz,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-28-01
179,000003_1140037,Property Damage,"Kaiser-Wilhelm-Straße, Steglitz-Zehlendorf",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:10:00,2021-28-01
180,000004_1139721,"Property Damage, General Assault",Nürnberger Straße,Unknown,Male,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:30:00,2021-27-01
181,000001_1178156,"General Assault, Property Damage","Naunynstraße, Adalbertstraße",Male,Male,2,10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:30:00,2022-18-02
182,000002_1177928,"Property Crime, Theft","Buschallee, Grüntaler Straße, Gesundbrunnen",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:30:00,2022-17-02
183,000003_1177791,"General Assault, Property Damage","Lohmühlenstraße, Schlesisches Tor",Male,Male,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:00:00,2022-17-02
184,000004_1177727,"Homicide, Property Theft",Eingangsbereich zum Görlitzer Park in der Skalitzer Straße,Male,Male,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:00:00,2022-17-02
185,000005_1177294,Property Damage,Altstädter Ring / Carl-Schurz-Straße / Klosterstraße / Seegefelder Straße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:45:00,2022-16-02
186,000006_1177291,"Drug Offenses, Property Crimes",bezirksübergreifend,Unknown,Male,Unknown,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2022-16-02
187,000007_1177279,"Property Crimes, General Assault",Wollankstraße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00:00:00,2022-16-02
188,000008_1177275,"Property Damage, Driving Under the Influence",Greifswalder Straße,"Male, Female",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:30:00,2022-16-02
189,000009_1177215,"Property Crime, General Assault, Verbal Abuse","Rosenbecker Straße, Marzahn-Hellersdorf",Male,Male,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:00:00,2022-16-02
190,000010_1177079,"Property Damage, Arson",Straße Alt-Moabit,Unknown,Unknown,3,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:45:00,2022-16-02
