,Unnamed: 0,official_case_id,type_of_crime,location,datetime,year_date,time,victim_sex,offender_sex,number_of_victims,number_of_offenders,homicide,hate_crime-disability,hate_crime-gender,hate_crime-gender_identity,hate_crime-religious,hate_crime-sexual_orientation,hate_crime-racial/ethnicity,verbal_abuse/verbal_assault,property_damage,drug_offenses,general_assault,sexual_assault,sexual_harassment,property_crimes,unclassified,lon,lat
92,126,1143840,Property Damage,Grunewaldstraße kurz vor der Kreuzung Schloßstraße,2021-11-09 14:30:00,2021-11-09,14.30,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0459505,46.3773929
93,127,1143713,"Property Damage, Arson",Alexanderplatz,2021-11-09 17:15:00,2021-11-09,17.15,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3134867,46.221034
94,128,1143477,Property Damage,Fürstenwalder Damm/Ahornweg,2021-11-08 23:00:00,2021-11-08,23.00,Female,Female,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7328983,46.1828005
95,129,1143363,"Property Damage, Drug Offenses",Berlinweit,,2021-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0540204,46.1558964
96,130,1143359,"General Assault, Property Crime","Badstraße, Gesundbrunnen",2021-11-08 15:50:00,2021-11-08,15.50,Male,Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,139.7554345,35.6681703
97,131,1143357,Property Damage,Scharnweberstraße,2021-11-08 20:00:00,2021-11-08,20.00,Male,Unknown,2,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3095397,46.3636679
98,132,1143355,Property Crime,"Körnerstraße, Steglitz-Zehlendorf",2021-11-08 01:00:00,2021-11-08,01.00,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3165187,46.6248885
99,133,1143281,"Verbal Abuse, General Assault",Adalbertstraße,2021-11-07 06:20:00,2021-11-07,06.20,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126.9723599,37.5560719
100,134,1143280,"General Assault, Property Damage","Mühlenstraße, Tamara-Danz-Straße",2021-11-07 15:15:00,2021-11-07,15.15,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.6383103,45.8324687
101,135,1143279,Robbery,"Wildensteiner Straße, Karlshorst",2021-11-07 18:35:00,2021-11-07,18.35,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.9651428,37.5301906
102,136,1143278,"Property Crime, Attempted Burglary","Nürnberger Straße, Augsburger Straße",2021-11-07 23:00:00,2021-11-07,23.00,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.961222,45.8466286
103,137,1143277,"General Assault, Property Damage",Müllerstraße,2021-11-07 21:40:00,2021-11-07,21.40,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.2957926,46.3822927
104,138,1143273,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation"," Uhlandstraße,  Kurfürstendamm,  Wittenbergplatz",2021-11-07 12:15:00,2021-11-07,12.15,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.283043895655453,63.06637335
105,139,1143272,Property Damage,"Bismarcksfelder Straße, Biesdorf",2021-11-07 16:00:00,2021-11-07,16.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3716223,65.3218756
106,140,1143209,Property Damage,Unter den Linden/Glinkastraße Kreuzung,2021-11-06 03:50:00,2021-11-06,03.50,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2980772,45.9663607
107,141,1143122,Unclassified,Haselhorst,,2021-11-06,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.1657776,46.5978842
108,142,1143116,"Property Damage, Arson",Zimmerstraße,2021-11-05 22:00:00,2021-11-05,22.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9952714,46.1342168
109,143,1175751,Property Damage, Spichernstraße and  Augsburger Straße,2022-02-10 21:00:00,2022-02-10,21.00,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7294571,35.551418
110,144,1175622,Property Damage,"Prenzlauer Berg, Mitte, Topsstraße, Eberswalder Straße, Norwegerstraße, Finnländische Straße, Griebenowstraße, Schwedter Straße, Wolliner Straße, Zionskirchstraße, Ruppiner Straße",2022-02-10 00:50:00,2022-02-10,00.50,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3900185,46.3716354
111,145,1178500,"General Assault, Property Crimes",Alt-Hohenschönhausen,2022-02-19 19:45:00,2022-02-19,19.45,Male,Male,2,15-20,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.957704207939695,49.8372204
112,146,1178498,General Assault,"Kreutzwaldstraße, Kladow",2022-02-19 02:30:00,2022-02-19,02.30,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.960353981081838,49.8372574
113,147,1235719,"Property Crime, General Assault, Verbal Abuse, Resisting Arrest","Falkenseer Chaussee, Am Kiesteich, Reckeweg, Wolfshorst",2022-08-16 21:00:00,2022-08-16,21.00,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.523431132111796,55.68193945
114,148,1235706,"Property Damage, General Assault","Wilhelmstraße, Friedrichshain-Kreuzberg",2022-08-16 15:35:00,2022-08-16,15.35,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0260771,68.9062456
115,149,1235705,Property Damage,"Joachimsthaler Straße, Pestalozzistraße",,2022-08-12,"6, 8.30",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.950668964432975,49.85303925
116,150,1235524,Property Damage,Straße Alt-Moabit,2022-08-16 02:25:00,2022-08-16,02.25,Unknown,Unknown,4,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.49860292081501,45.78689875
117,151,1235523,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation","Großer Tiergarten, Fauler See",2022-08-16 16:00:00,2022-08-16,16.00,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.031223330633804,49.850777199999996
118,152,1235517,Property Damage,Alt-Biesdorf,2022-08-16 21:00:00,2022-08-16,21.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.018699,46.7184838
119,153,1235242,Homicide,"Rudower Straße, Neukölln",2022-08-15 08:45:00,2022-08-15,08.45,Female,Female,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7716996,61.1923342
120,154,1235182,"Property Damage, Evading Police Control, Urkundenfälschung, Widerstand gegen Vollstreckungsbeamte",Prinzenallee Ecke Soldiner Straße,2022-08-15 17:30:00,2022-08-15,17.30,Male,Male,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.400062252912782,46.1348232
121,155,1234914,"Property Crime, Theft","Martin-Luther-Straße, Wilmersdorf",2022-08-14 17:30:00,2022-08-14,17.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9630186,49.8691994
122,156,1234911,"Property Damage, Drug Offenses","Kurfürstendamm, Kleiststraße, Straße An der Urania, Lützowufer, Schöneberger Ufer",2022-08-14 04:15:00,2022-08-14,04.15,Unknown,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.01174275109465,49.870503549999995
123,157,1234879,"Property Damage, Arson",Straße Alt-Moabit,2022-08-14 02:30:00,2022-08-14,02.30,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.546042234467127,55.750644550000004
124,158,1234845,Unclassified,"Grunewald, Charlottenburg-Wilmersdorf",2022-08-13 21:00:00,2022-08-13,21.00,Unknown,Unknown,Unknown,40,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.020101950000004,49.88873785
125,159,1234844,"Property Damage, Hate Crime - Racial/Ethnicity","Köllnische Straße, Rudower Straße, Niederschöneweide",2022-08-11 11:30:00,2022-08-11,11.30,Unknown,Unknown,79,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97442245981695,49.88950695
126,160,1234713,Property Crime,"Karl-Marx-Straße, Neckarstraße",2022-08-12 18:00:00,2022-08-12,18.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.610620453278685,46.489877500000006
127,161,1234672,"Hate Crime - Gender Identity, Verbal Abuse, General Assault",Amsterdamer Straße / Turiner Straße,2022-08-12 20:00:00,2022-08-12,20.00,Female,Male,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,139.6666806,35.6739917
128,162,1234617,"General Assault, Verbal Abuse",Rudi-Dutschke-Straße,2022-08-12 22:10:00,2022-08-12,22.10,Male,Male,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.2988997,46.0223241
129,163,1234614,"Property Damage, Homicide",Gervinusstraße,2022-08-12 23:00:00,2022-08-12,23.00,Female,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.487299329545415,46.38642875
130,164,1234501,"General Assault, Homicide","Senftenberger Ring, Märkisches Viertel, Reinickendorf",2022-08-11 09:10:00,2022-08-11,09.10,Male,Male,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.08427125,49.905195
131,165,1234314,Property Crime,Brunnenplatz,2022-08-11 00:25:00,2022-08-11,00.25,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.083071754625898,49.892722250000006
132,166,1234312,"General Assault, Property Damage",Kreuzungsbereich der Prinz-Eugen-Straße/Schulstraße,2022-08-11 21:40:00,2022-08-11,21.40,Male,Male,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.11762163876399,46.5668456
133,167,1234237,Property Damage,"Plonzstraße, Lichtenberg",,2022-08-11,Kurz vor Mitternacht,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7622128,62.6005753
134,168,1234011,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation",Frankfurter Allee,2022-08-10 21:40:00,2022-08-10,21.40,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.205575079713093,49.8922319
135,169,1233961,"General Assault, Property Damage","Syringenplatz, Prenzlauer Berg",2022-08-10 20:00:00,2022-08-10,20.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.6791602,49.3234039
136,170,1233919,Property Damage,Treseburger Straße,2022-08-10 03:00:00,2022-08-10,03.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7020653,35.7137671
137,171,1233794,"Property Damage, Arson","Aronsstraße, Neukölln",2022-08-09 20:15:00,2022-08-09,20.15,Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4486315,46.3866934
138,172,1233674,Property Crime,"Skalitzer Straße, Görlitzer Park",2022-08-09 18:00:00,2022-08-09,18.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6378707,35.72237
139,173,1233610,Property Damage,"Altenbraker Straße, Emser Straße",2022-08-09 01:45:00,2022-08-09,01.45,Unknown,Unknown,"4 (3 bikes, 1 Vespa)",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9371082,49.9206142
140,174,1233603,"Property Damage, Drug Offenses",Beusselstraße,2022-08-09 19:00:00,2022-08-09,19.00,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.02639645840336,49.9310794
141,175,1233600,Property Damage,"Cranachstraße, Tempelhof-Schöneberg",2022-08-09 03:00:00,2022-08-09,03.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9150312,46.5448515
142,176,1233599,"Property Damage, Arson","Pablo-Picasso-Straße, Neu-Hohenschönhausen, Lichtenberg",2022-08-09 09:00:00,2022-08-09,09.00,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135.2393862,34.8366574
143,177,1140107,"Property Damage, Unclassified","Kniprodestraße, Reichweindamm in Charlottenburg-Nord",2021-01-28 15:00:00,2021-01-28,15.00,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.982418878867485,49.93464325
144,178,1140067,"General Assault, Property Damage",Karl-Marx-Platz,,2021-01-28,Unknown,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.966565867014673,49.937636499999996
145,179,1140037,Property Damage,"Kaiser-Wilhelm-Straße, Steglitz-Zehlendorf",2021-01-28 15:10:00,2021-01-28,15.10,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7495727,62.2417066
146,180,1139721,"Property Damage, General Assault",Nürnberger Straße,2021-01-27 22:30:00,2021-01-27,22.30,Unknown,Male,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,133.3151519,35.1967034
147,181,1178156,"General Assault, Property Damage","Naunynstraße, Adalbertstraße",2022-02-18 20:30:00,2022-02-18,20.30,Male,Male,2,10-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,133.4850551,35.2863391
148,182,1177928,"Property Crime, Theft","Buschallee, Grüntaler Straße, Gesundbrunnen",2022-02-17 18:30:00,2022-02-17,18.30,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.95101210599935,46.51811385
149,183,1177791,"General Assault, Property Damage","Lohmühlenstraße, Schlesisches Tor",2022-02-17 23:00:00,2022-02-17,23.00,Male,Male,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,133.1515525,35.0030885
150,184,1177727,"Homicide, Property Theft",Eingangsbereich zum Görlitzer Park in der Skalitzer Straße,2022-02-17 01:00:00,2022-02-17,01.00,Male,Male,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6153265,52.5784378
151,185,1177294,Property Damage,Altstädter Ring / Carl-Schurz-Straße / Klosterstraße / Seegefelder Straße,2022-02-16 01:45:00,2022-02-16,01.45,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.8233204,34.3264035
152,186,1177291,"Drug Offenses, Property Crimes",bezirksübergreifend,,2022-02-16,Unknown,Unknown,Male,Unknown,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0925118,60.4743601
153,187,1177279,"Property Crimes, General Assault",Wollankstraße,,2022-02-16,Mitternacht,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.917971457288935,49.885355649999994
154,188,1177275,"Property Damage, Driving Under the Influence",Greifswalder Straße,2022-02-16 12:30:00,2022-02-16,12.30,"Male, Female",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1627322,46.5828075
155,189,1177215,"Property Crime, General Assault, Verbal Abuse","Rosenbecker Straße, Marzahn-Hellersdorf",2022-02-16 20:00:00,2022-02-16,20.00,Male,Male,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.9078998549032,49.89122975
156,190,1177079,"Property Damage, Arson",Straße Alt-Moabit,2022-02-16 01:45:00,2022-02-16,01.45,Unknown,Unknown,3,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1632057,46.2517774
157,191,1177075,"Verbal Abuse, Hate Crime - Racial/Ethnicity",Alt-Moabit Straße,2022-02-16 14:20:00,2022-02-16,14.20,Female,"Female, Male",1,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.899267223643914,49.9094076
158,192,1176451,"Property Crime, Theft","Hessenallee, Westend",2022-02-16 19:15:00,2022-02-16,19.15,Female,Unknown,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1353229,46.4046083
159,193,1176450,"Homicide, Property Damage",Hohenzollerndamm,2022-02-14 20:30:00,2022-02-14,20.30,Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.871956809353236,49.9203813
160,194,1176430,"Property Crime, General Assault","Büschingstraße, Friedrichshain-Kreuzberg",2022-02-14 15:00:00,2022-02-14,15.00,Female,"Male, Female",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.910529615347134,49.92783435
161,195,1176304,"General Assault, Verbal Abuse, Property Damage, Possession of a Weapon","Siriusstraße, Treptow-Köpenick",2022-02-14 21:50:00,2022-02-14,21.50,Male,Male,1,10-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.9095953,46.6971137
162,196,1176291,Property Damage,A 10 in Pankow,2022-02-14 15:45:00,2022-02-14,15.45,"Female, Male",Unknown,6,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.943622765441233,49.958507
163,197,1176206,"General Assault, Property Damage","Stendaler Straße, Marzahn-Hellersdorf",2022-02-13 04:50:00,2022-02-13,04.50,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.4202287,45.8456674
164,198,1176205,"Property Crime, General Assault","Kronprinzessinenweg, Nikolassee",2022-02-13 00:40:00,2022-02-13,00.40,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.902610658556846,49.9582473
165,199,1176204,Property Damage,"Straße Am Maselakepark, Hakenfelde, Spandau",2022-02-13 16:00:00,2022-02-13,16.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16793931429606,45.92367475
166,200,1176203,Property Damage, Schöneweide,2022-02-13 08:00:00,2022-02-13,08.00,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96078813005473,50.0165667
167,201,1176202,"General Assault, Property Damage",Skalitzer Straße Ecke Manteuffelstraße,2022-02-12 23:30:00,2022-02-12,23.30,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.67744822845171,45.895067600000004
168,202,1176200,"Property Damage, Unclassified","Bernkasteler Straße, Weißensee",2022-02-12 22:45:00,2022-02-12,22.45,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1364101,42.5357127
169,203,1176139,"Property Crimes, Property Damage","Popitzweg, Siemensstadt, Spandau",2022-02-11 05:10:00,2022-02-11,05.10,Unknown,Male,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.1010819,42.5711307
170,204,1176138,Property Damage,Karl-Liebknecht-Straße,2022-02-11 18:00:00,2022-02-11,18.00,Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.062384469550047,50.037073050000004
171,205,1176105,"Property Crime, Unauthorized Entry",Güntzelstraße/Pfalzburger Straße,2022-02-11 13:30:00,2022-02-11,13.30,Unknown,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7334227,64.2240872
172,206,1176069,"Verbal Abuse, General Assault",Kurfürstendamm,2022-02-11 14:10:00,2022-02-11,14.10,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.166861,50.020722
173,207,1176067,"Property Crimes, Theft","Oberbaumstraße, Am Planufer",2022-02-11 01:30:00,2022-02-11,01.30,Unknown,Male,Unknown,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.991288130244628,46.3944847
174,208,1176065,Property Damage,Lichtenrader Damm,2022-02-11 22:00:00,2022-02-11,22.00,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.374089069783015,46.013253500000005
175,209,1176045,"Verbal Abuse, Hate Crime - Religious"," Friedrich-Wilhelm-Platz, Einmündung Friedrich-Wilhelm-Platz/Schmiljanstraße",,2022-02-11,19.40 and 21.15,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.735892449999994,36.72293005
176,210,1165563,"General Assault, Property Crime, Verbal Abuse","Kiefholzstraße, Treptow-Köpenick",2022-01-11 20:40:00,2022-01-11,20.40,Female,Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.79741405671801,46.6133355
177,211,1165422,Property Crime,Pankow,,2022-01-26,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.326179483624138,61.4715042
178,212,1165293,"Drug Offenses, Property Crimes","Scharnweberstraße, BAB A 100, Kaiserdamm Süd, Königin-Elisabeth-Straße",2022-01-10 21:45:00,2022-01-10,21.45,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-89.5329042,15.833741
179,213,1199074,"General Assault, Verbal Abuse, Property Damage","Karl-Lade-Straße, Lichtenberg",2022-04-25 17:50:00,2022-04-25,17.50,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.6440817,61.9895047
180,214,1199050,"Property Crime, Fraud",Berlinweit,,2022-04-25,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3965338,61.8027147
181,215,1198983,"Property Damage, Arson","Gervinusstraße, Holtzendorffstraße, Kurfürstendamm, Pestalozzistraße, Stuttgarter Platz, Joachim-Friedrich-Straße, Albrecht-Achilles-Straße",2022-04-25 01:30:00,2022-04-25,01.30,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2594494,37.0364779
182,216,1198922,"Property Crime, Fraud",Berlinweit,,2022-04-25,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1994603,50.3108421
183,217,1198910,"Property Damage, Arson","Innstraße, Neukölln",2022-04-25 03:30:00,2022-04-25,03.30,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6942453,35.7763956
184,218,1198829,"Homicide, Property Crime","Chausseestraße, Mitte",2022-04-24 08:00:00,2022-04-24,08.00,Male,Male,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4101639229426,49.84801615
